text	label
Nc1nc(Cl)cc(NCc2ccnc(OCC(F)(F)F)c2)n1	0
CC(C)n1ncc(C(=O)\N=C(/N)\c2ccncc2)c1C	0
CCS(=O)(=O)c1cccnc1c2ncc(c3ccc(cc3)C(F)(F)F)n2C	0
CCN(C(=O)\C(=N/OC)\CS(=O)CC(F)(F)F)c1cn(nc1Cl)c2cccnc2	1
CC(C)NC(=S)N1CCc2nn(cc2C1)c3cccnc3	0
N\N=C(\c1ccc(Cl)cc1)/c2ccc(OS(=O)(=O)C(F)(F)F)cc2	0
CSC(CC(=O)N(C)c1cn(nc1Br)c2cccnc2)C(F)(F)F	1
COc1ccc2Sc3ccccc3CC(N4CCN(C)CC4)c2c1	0
Fc1ccc(F)c(CNC(=S)N2CCOC2=O)c1	0
CCN(C(=O)CCn1cncn1)c2sc(nc2Cl)c3cccnc3	0
CSCCNC(=O)N(C)c1sc([nH+]c1C)c2cccnc2	0
CSCCC(=O)N(CC(F)F)c1c[nH+]c(s1)c2cccnc2	0
FC(F)(F)c1cccc(c1)[C@H]2[C@H](C(=O)Nc3ccc(Cl)c(c3)C(=O)NC4CC(F)(F)C4)C2(Cl)Cl	0
CS(=O)(=O)CCC(=O)N(CC1CC1)c2sc([nH+]c2Cl)c3cccnc3	0
CN(C(=O)CCS(=O)C)c1sc([nH+]c1Cl)c2cncc(F)c2	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=Nc2cc(F)ccn2)C	0
CC1(C)OCCN1C(=S)NC(Cc2cc(cc(c2)C(F)(F)F)C(F)(F)F)c3cccc(Cl)c3Cl	0
Cc1n[nH]c(n1)c2cccc(NC(=O)C3(CC3)C(F)(F)F)c2	0
COc1cc(CC(NC(=S)N(C)C)c2cccc(C)c2C)cc(OC)c1	0
CN1CCn2nc(cc2C1=O)c3cccnc3	0
CSC(=S)N=S(=O)(C)C(C)c1ccc(nc1)C(F)(F)F	0
CCN(C(=O)CCSCC(=O)c1ccccc1)c2cn(nc2Cl)c3cccnc3	0
CCN(C(=O)CCCc1ccccn1)c2cn(nc2Cl)c3cccnc3	0
Cc1ccc(CC(NC(=S)NCCO)c2cccc(C)c2C)cc1C	1
CCN(C(=O)CCC1CCN(CC(F)(F)F)C1=O)c2cn(nc2Cl)c3cccnc3	0
CCc1nsc(NC(=O)\C(=C/[NH+](C)C)\c2ccc(Oc3ncc(cc3F)C(F)(F)F)cc2)c1Cl	1
CCN(C(=O)SCCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CS(=O)c1ccccc1c2nc3cc(cnc3n2C)C(F)(F)F	0
CCN(C(=O)CCn1cncn1)c2cn(nc2Cl)c3cccnc3	1
CCN(C(=O)CCSCCCCC(F)(F)C(F)(F)Br)c1cn(nc1Cl)c2cccnc2	0
CSCC(C)C(=S)N(C)c1cn(nc1Cl)c2cccnc2	1
CN1CCN(Cc2ccc(Cl)nc2)\C(=N/C#N)\C1=O	0
FC(F)(F)CCSCC(=O)N(CC#C)c1cn(nc1Cl)c2cccnc2	1
CNc1c[nH+]c(s1)c2cccnc2	0
CN(C(=O)CCSc1ncc(cc1Cl)C(F)(F)F)c2cn(nc2Cl)c3cccnc3	0
CCCCNC(=O)c1c(CSc2ccccc2)noc1C(=O)NCc3ccccc3	0
CC(=O)OC[C@]1(C)[C@H](CC[C@@]2(C)[C@H]1C[C@H](OC(=O)C)[C@@]3(C)OC4=C([C@H](O)[C@H]23)C(=O)OC(=C4)c5cccnc5)OC(=O)C	0
CC(C)NC(=O)c1cn(nc1C)c2cccnc2	0
CCOC(=O)c1nnsc1N2CCC(CC2)C(=O)c3ccccc3	0
CN(C(=O)c1c(F)cccc1F)c2sc(nc2Cl)c3cccnc3	0
COP(=S)(Oc1nc(Cl)c(Cl)cc1Cl)SC	0
Clc1ccc(cc1)\C(=N\NC=O)\C2CC2	0
CCCCC(=O)N(C)c1nnc(s1)c2cccnc2	0
FC(F)(F)CCS(=O)CCC(=O)Nc1cn(nc1Cl)c2cccnc2	1
FC(F)(F)c1ccc(Oc2cccc(c2)c3n[nH]c(n3)C(F)(F)F)nc1	0
CSC(CC(=O)N(C)c1sc([nH+]c1Cl)c2cccnc2)C(F)(F)F	1
FC(F)(F)Oc1ccccc1CC[NH+]2CCN(Cc3ccccc3Cl)CC2	0
FC(F)C(=O)Nc1c(F)cnc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(F)c(Cl)c4)C3(Cl)Cl)cc(F)c2Cl)c1F	0
CC#CCN(C(=O)[C-](C)S(=O)(=O)C)c1cn(nc1Cl)c2cccnc2	1
CCN(C(=O)NCc1ccc(COC)cc1)c2cn(nc2Cl)c3cccnc3	0
[O-][n+]1cccc(c1)n2cc(NC(=O)CCS(=O)(=O)CCC(F)(F)F)c(Cl)n2	1
CC(CS(=O)(=O)C)C(=O)N(C)c1cn(nc1Cl)c2ccc[n+]([O-])c2	1
CCCC(=O)c1[nH+]c(NC(=O)c2cccnc2)cn1C	0
FC(F)(F)C1CCN(CC1)C(=O)Nc2cccnc2	0
COC(c1cccnc1)c2c[nH+]c3nc(sc3c2)c4cccnc4	0
CCN(C(=O)CC1CCNC1=O)c2cn(nc2Cl)c3cccnc3	0
CN(C(=O)CC(S(=O)C)C(F)(F)F)c1cn(nc1Cl)c2cccnc2	1
Clc1ccc(CN2CCc3nn(cc3C2=O)c4cccnc4)cn1	1
FC(F)(F)c1cc(NCc2ccccn2)nc(Cl)c1Cl	0
CN(C(=O)c1cc(NC(=O)[C@H]2[C@H](c3cc(cc(c3)C(F)(F)F)C(F)(F)F)C2(Cl)Cl)ccc1Cl)c4ccc(F)cc4	0
BrCC1CCC(=[NH+]c2nnc(s2)c3cccnc3)O1	0
CN(C(=O)CCSC(F)(F)F)c1cn(nc1C)c2cncc(F)c2	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=Nc2nc(cs2)c3ccc(cc3)[N+](=O)[O-])C	0
c1ccc2cc(ccc2c1)c3nnc(s3)c4cccnc4	0
O=C1OCCN1C(=S)NC2CCc3ccccc23	0
CCN(C(=O)C(C)(C)SCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	1
CCN1OCC(NC(=O)c2ccc(cc2C)\C(=C\C(c3cc(Cl)c(F)c(Cl)c3)C(F)(F)F)\F)C1=O	1
CCN(C(=O)CSc1ccc(cc1)C(F)(F)F)c2cn(nc2Cl)c3cccnc3	0
CNc1cn(nc1Br)c2cccnc2	0
CC1CCCN1C(=O)Nc2cccc(Cl)c2	0
COc1cncnc1SCc2ccc(cc2)C(F)(F)F	0
CC#CCN(C(=O)[C-](C)S(=O)(=O)C)c1cn(nc1C)c2ccc[n+]([O-])c2	1
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=NC(=S)N\N=C\c2ccc(Cl)cc2)C	0
CN(C(=O)CCS(=O)(=O)C)c1sc([nH+]c1Cl)c2cccnc2	1
Clc1ccc(COC(=O)COc2ccc(Cl)cc2)cc1	0
CNc1nnc(s1)c2cncc(F)c2	0
CCN(C(=O)CCSC)c1sc(nc1Cl)c2cncc(F)c2	0
Cc1cc(C)cc(CC(NC(=S)NCCO)c2cccc(C)c2C)c1	0
CCN(C(=O)CCS)c1cn(nc1Cl)c2cccnc2	0
Cc1cccc(C)c1[NH2+]C(=S)N\N=C\c2ccc(cc2)c3cnn(c3)c4ccc(OC(F)(F)F)cc4	0
Cc1nn(cc1COc2cc(ccn2)C(F)(F)F)c3cccnc3	0
CSc1ncc(C(=O)N(C)c2cccnc2)n1C	1
FCS(=O)(=NC#N)C1(CC1)c2ccc(Cl)nc2	0
CCC(=O)Nc1c(F)ccc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(F)c(Cl)c4)C3(Cl)Cl)ccc2Cl)c1F	1
CSc1ccccc1c2ccc3nc(cn3c2)c4cccnc4	0
CCN(C(=S)CCSC)c1sc(nc1Cl)c2cccnc2	0
COC(=O)c1cc(c[nH]1)C(=O)N(C)c2cccnc2	0
CNC(=O)C[NH+](C)[C@@H]1C[C@@H]2CO[C@@H](C[C@@H]2C1)c3ccccc3	0
CC(C)NC(=O)c1cccc(NC(=O)c2cccnc2)n1	0
Fc1cncc(c1)n2cc(N(CC#C)C(=O)[CH-]S(=O)CCC(F)(F)F)c(Cl)n2	1
CCN(C(=O)c1scnc1C)c2sc(nc2Cl)c3cccnc3	0
O=C(C1CC1)N(CC2CC2)c3cc(nc[nH+]3)c4cccnc4	0
S=C(Nc1ccc[nH+]c1)N2CCOCC2	0
C[C@@H]1C[C@H](C)C[C@H](C1)NC(=O)c2cccc(NC=O)c2O	0
CCn1ncc(C(=O)Nc2ccnnc2)c1C(F)(F)F	0
COCCCNC(=O)N1CC[NH+]=C1COc2cccc(C)c2C	0
CON(C)CCOc1cnc(COc2cccc(c2)c3cccc(OC(F)(F)F)c3)c(F)c1	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=NC(=N)NOCCC=C(F)F)C	0
Cc1nn(cc1COc2ccc(nn2)C(F)(F)F)c3cccnc3	0
CNC(=S)N\N=C\c1cnccc1C(F)(F)F	0
CN(C(=O)CCS(=O)(=O)C)c1sc([nH+]c1Cl)c2cncc(F)c2	1
Cn1nc(cc1C(F)(F)F)c2ccc(Oc3nccc(n3)C(F)(F)F)cc2	0
CN(C(=O)C1CCOC1)c2sc([nH+]c2Cl)c3cccnc3	0
CCN(C(=O)CN1CCN(C)C1=O)c2cn(nc2Cl)c3cccnc3	0
CCOC(=O)c1nnsc1N2CCN(CC2)c3ccccc3OC	0
FC(F)(F)c1ccncc1C(=O)NC(=N)N2CCOCC2	0
CN(C(=O)CC(F)(F)F)c1cnn(c1)c2cccnc2	0
CSC[C@@H](C)C(=O)N(C)c1sc([nH+]c1C)c2cncc(F)c2	1
CSCC(C)(C)C(=O)N(C)c1nnc(s1)n2ccnc2	0
CC1(C)C(C=C(Cl)Cl)C1C(=O)N\N=C\c2cccc(Oc3ccccc3)n2	0
FC(F)(F)c1ccc(cc1)C(=O)Nc2ccncc2c3ccccn3	1
CS(=O)(=Nc1nc(cs1)C(F)(F)F)C2(CC2)c3ccc(nc3)C(F)(F)F	0
Cc1[nH]c2ccccc2c1CN3CCCCC3c4cccnc4	0
CCN(C(=O)C(C)CS(=O)(=O)C)c1cn(nc1Cl)c2cccnc2	1
Cc1cccc(C)c1NC2=[NH+]CCCS2	0
COCCC(=O)Nc1cc(ncn1)c2cccnc2	0
FC(F)(F)CCS(=O)CCC(=O)N(CC#C)c1sc(nc1Cl)c2cnccn2	0
FC(F)(F)c1cccc(n1)C2=CCCc3nn(cc23)c4cccnc4	0
COCCNC(=S)N1CCS/C/1=N\C(C)c2cccs2	0
Fc1cccc(F)c1NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4cc(Cl)cc(Cl)c4)C3(Cl)Cl)ccc2Cl	0
C\C(=N/NC=O)\c1cccc(Cl)c1	0
CC(=O)N\N=C(/C1CC1)\c2ccccc2	0
CS\C(=N/C(C)c1cccs1)\N2CCOC2=O	1
CSCCC(=O)n1ccc(n1)c2cn(nc2C)c3cncc(F)c3	0
OC(C1CCCS1(=O)=NC#N)c2ccc(Cl)nc2	0
CSCC(C)(C)C(=O)Nc1cnn(c1C)c2cccnc2	0
Clc1ccc(CN2CCNC(=O)C2=O)cn1	0
COc1cccc(c1)c2cncc(n2)c3ccc(OC(F)(F)F)cc3	0
Clc1ccc(cn1)C2=CCCC3CCC2[NH2+]3	0
COc1ccc(cc1)c2csc(N=S(=O)(C)C(C)c3ccc(nc3)C(F)(F)F)n2	0
Cc1nn(cc1N(Cc2ccccn2)c3cccc(SCCC(F)(F)F)n3)c4cccnc4	0
Cc1ccncc1c2cnc3nc(sc3c2)c4cccnc4	0
CN(c1cn(nc1Cl)c2cccnc2)S(=O)(=O)C3CC3	0
Cc1cc(NC(=S)c2ccccc2)[nH]n1	0
CN(Cc1cn(nc1C)c2cccnc2)c3ccc(cn3)C(F)(F)F	0
CCN(C(=O)CCSCc1cccc(c1)C(F)(F)F)c2cn(nc2Cl)c3cccnc3	0
Cc1cc(cc(C)c1n2cc(nn2)c3cccc(NC(=O)c4ccc(cc4)C#N)c3)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F	0
CC(Cl)C(=O)N(C)c1sc([nH+]c1Cl)c2cccnc2	0
C[C@@H](CS(=O)(=O)C)C(=O)N(C)c1sc([nH+]c1Cl)c2cccnc2	1
C\N=C(\NCc1cnc(Cl)s1)/[N-][N+](=O)[O-]	1
CCN(C(=O)CCC(F)(OC(F)(F)F)C(F)(F)F)c1cn(nc1C)c2cccnc2	0
CN(C(=O)CCC(=O)C)c1cn(nc1Cl)c2cccnc2	0
CC(=C)C1OC2CC[C@@]3(C)[C@@](O)(CC[C@H]4Cc5c([nH]c6cc7C8=CC(C)(C)OC(C)(C)C8[C@H](O)c7cc56)[C@]34C)C2=C[C@H]1O	0
CSCCCN(C(=O)C)c1nnc(s1)c2cccnc2	0
c1ccc(nc1)c2nnc(s2)c3cccnc3	0
CCCc1nccc(NC(=O)c2cccnc2)n1	0
CCN(C(=O)CCSCCC(F)(F)F)c1cn(nc1Cl)c2ccnnc2	0
CC(C)C1NC(=O)C2=C1N(C)c3ccccc3C2=O	0
CCNC(=O)c1[nH+]c(NC(=O)c2ccc(F)nc2)cn1C	0
CCO[C@@H]1[C@@H](OC)[C@H](C)O[C@@H](OC(=O)Nc2ccc(cc2)C(=O)\C=C\c3ccc(cc3)C(F)(F)F)[C@@H]1OC	0
CSCC(C)(C)C(=O)N(C)c1sc([nH+]c1C(F)(F)F)c2cccnc2	0
CSc1cncc(F)c1C2OCc3cc(Br)ccc23	0
CCN(C(=O)C1CN(C1)c2ncccn2)c3cn(nc3Cl)c4cccnc4	0
Cc1cccc(CNC(=S)NCCO)c1C	0
Cn1nc(nc1c2ccc(Cl)c(Cl)c2)c3c(Cl)cncc3Cl	0
CCOc1cnccc1c2nc3cc(cnc3n2C)C(F)(F)F	0
CCN(C(=O)[CH-]S(=O)C)c1cn(nc1Cl)c2cccnc2	1
CCCC(C)(C)OC(=O)Nc1sc([nH+]c1C)c2cccnc2	0
FC(F)C(=O)Nc1c(F)ccc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4cc(F)cc(c4)C(F)(F)F)C3(Cl)Cl)ccc2Cl)c1F	0
O=C(NC1CC1)c2cnn(c2)c3cccnc3	0
CCN(C(=O)COC(=O)C)c1cn(nc1Cl)c2cccnc2	0
CC(C)C(=O)N(C)c1sc([nH+]c1C)c2cncc(F)c2	0
Cc1ccc(c(c1)N2C(=O)CS/C/2=N\C(=O)NCC(F)c3ccc(cc3)c4ncn(n4)c5ccc(OC(F)(F)F)cc5)C(F)(F)F	0
FC(F)(F)c1cnc2nn(cc2c1)c3ccc(Cl)nc3	0
CCCC(=O)N\N=C(/C)\c1ccc(OC)cc1	0
Clc1ccc(cc1)[C@@H]2CN(Cc3ncccc3O2)C4CC4	0
CCN(C(=O)CCSCCNS(=O)(=O)c1ccc(Br)cc1)c2cn(nc2Cl)c3cccnc3	0
CC(C)(C)c1ncc(CN(CCF)Cc2cccc3c(F)cccc23)cc1Cl	0
COc1ccc(cc1)[C@H]2OC[C@H]3OC(O[C@@H]4[C@H](CN([C@H]24)C(=O)C)OC(=O)C)[C@H](OC(=O)C)[C@H]3OC(=O)C	0
CN(C(=O)OC(C)(C)C)c1snc(c1Br)c2cccnc2	0
FC(F)(F)CN1C2CCC1CC(C2)(C=C(Cl)Cl)c3cncc(Cl)c3	0
CSCC(C)C(=O)N(C)c1sc([nH+]c1Br)c2cccnc2	0
COC(=O)c1cnccc1NC(=O)c2ccc(cc2)c3ccncc3	0
O=C(Cc1ccsc1)Nc2nccs2	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=NC(=S)N(C)C)C	0
COc1ccc(CN(C(=O)OC(C)(C)C)c2c[nH+]c(s2)c3cccnc3)cc1	0
CN(C(=O)c1cscn1)c2sc([nH+]c2C)c3cccnc3	0
CCCNC(=O)N(CC)c1sc(nc1Cl)c2cncc(F)c2	0
COP(=S)(OC)Oc1nc(Cl)cc(Cl)c1Cl	0
CCN(C(=O)OC(C)(C)C)c1cn(nc1C)c2cccnc2	0
Cc1cc(ccn1)C(=O)NC(=O)c2cnccc2C(F)(F)F	0
CCN(C(=O)\C(=N/OC)\CS(=O)(=O)CCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CN(C(=O)CC1CC1)c2cc(nc[nH+]2)c3cccnc3	0
Fc1ccc(cc1Cl)[C@H]2[C@H](C(=O)Nc3ccc(Cl)c(c3)C(=O)Nc4ccc(F)c(NC(=O)CC(F)(F)F)c4F)C2(Cl)Cl	0
CC(c1ccc(nc1)C(F)(F)F)S(=N)(=O)C	0
Cc1cc(C)cc(CC(NC(=S)NCCO)c2cccc(c2)C(F)(F)F)c1	0
CCN(C(=O)NCC=C)c1cn(nc1C)c2cccnc2	0
CCN(C(=O)CC[NH+](C)CCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CN(C(=O)C1(C)CC1)c2sc([nH+]c2Cl)c3cccnc3	0
CC\C(=N/NC(=O)OC)\c1ccc(Cl)cc1	0
FC(F)(F)c1cc(nc(n1)C(F)(F)F)N(Cc2ccccn2)Cc3ccccn3	0
CN(C)c1cc2sc(nc2cc1C(F)(F)F)c3ccncc3	0
Cc1ccn(n1)c2[nH+]c(cs2)c3cn(nc3Cl)c4cccnc4	0
FC(F)(F)CCN(C(=O)CCS(=O)CCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	1
CSC(CC(=O)N(C)c1cn(nc1Cl)c2cccnc2)C(C)C	1
CSCC[C@H](NC(=O)OC(C)(C)C)C(=O)N(C)c1sc([nH+]c1C)c2cccnc2	0
Cc1nn(cc1COc2ccc(Cl)cn2)c3cccnc3	0
Fc1ccccc1CS\C(=N/Cc2cccc(Cl)c2Cl)\N3CCOC3=O	0
CCN(C(=O)NC(=O)c1ccccc1)c2cn(nc2Cl)c3cccnc3	0
CSC(=[NH+]C(=O)OCC1c2ccccc2c3ccccc13)N=S(=O)(C)C(C)c4ccc(nc4)C(F)(F)F	0
COc1cccc(n1)c2cc(ncc2Cl)c3cccnc3	0
Brc1ccc(\C=N\N=C(\SS\C(=N\N=C\c2ccc(Br)cc2)\c3cccnc3)/c4cccnc4)cc1	0
COCCN(C(=O)CSC)c1cn(nc1Cl)c2cccnc2	0
FC(F)(F)c1cccc(CNC(=O)c2cccnc2)n1	0
CS(=O)(=NC(=S)N)Cc1ccc(nc1)C(F)(F)F	0
COC(c1ccc(cc1)C(F)(F)C(F)(F)F)c2c(F)cncc2SC	0
CCC1CCCC[NH+]1C2(CCCC2)C#Cc3ccccc3	0
CCN(C(=O)C(C)(C)CS(=O)C)c1sc([nH+]c1C)c2cccnc2	0
Clc1cc(I)cc(Cl)c1NC2=NCCN2	0
O=C(CN1CCc2nn(cc2C1=O)c3cccnc3)N4CC[NH+](CC4)C5CCC5	1
COc1ncccc1c2cnc3nc(sc3c2)c4cccnc4	0
CC(CS(=NC#N)C)C(=O)Nc1sc([nH+]c1C)c2cncc(F)c2	1
Clc1ccc2c(NNc3nncn23)c1	0
CSc1ccccc1C(=O)Nc2cn(nc2Cl)c3cccnc3	1
CS(=O)c1cnccc1c2nc3cc(ccc3n2C)C(F)(F)F	0
Cc1n[nH]c(n1)c2cccc(NC(=O)Cc3ccccc3OC(F)F)c2	0
CCCCS(=N)(=O)CCC([NH3+])C(=O)[O-]	0
CCS(=O)(=O)c1cc(ccc1c2[nH+]c3cc(nnc3n2C)C(F)(F)F)C(F)(F)F	1
CN(C(=O)c1sc(nc1Cl)c2cccnc2)c3ccc(cc3)C(F)(F)F	0
CC(OC(=O)C)C(=O)N(C)c1sc([nH+]c1Cl)c2cccnc2	0
CN(C)C(=O)Nc1cccnc1	0
CSCCC(=O)Nc1cnn(c1)c2cccnc2	0
FC(F)C(F)(F)CC(=O)Nc1c(F)ccc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(F)c(c4)C(F)(F)F)C3(Cl)Cl)ccc2Cl)c1F	0
CCNC(=O)N(CC)c1sc(nc1Cl)c2cncc(F)c2	0
CCN(C(=O)NC1CC1)c2sc(nc2Br)c3cccnc3	0
Cc1csc(N=S(=O)(C)CC2CCOC2)n1	0
CC(C)C(=O)N(CC1CC1)c2sc([nH+]c2Cl)c3cccnc3	0
Clc1ccc(NC(=O)[C@H]2[C@H](c3cccc(I)c3)C2(Cl)Cl)cc1C(=O)NC4(CC4)C#N	0
C\C(=N/N=C(\C1CC1)/c2cccc(C)c2)\c3ccc(C)cc3	0
CSCCC(=O)N(C)c1sc([nH+]c1C(F)(F)F)c2cccnc2	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=NC#N)C	1
CCN(C(=O)SCC(C)C)c1cn(nc1Cl)c2cccnc2	0
N#Cc1ccnc(Oc2ccc(CCNc3ncnc4nccnc34)cc2)c1	0
CCN(C(=O)CCS(=O)C(C)CC(F)(F)F)c1cn(nc1Cl)c2cccnc2	1
NC(=S)c1cnccc1C(F)(F)F	0
CCn1nc(C)c2c(cc(C)nc12)C(F)(F)F	0
Fc1cc(F)c2sc(nc2c1)c3cccnc3	0
CSCCSc1nnc(s1)c2cccnc2	0
CCN(C(=O)CNC(=O)OC(C)(C)C)c1cn(nc1Cl)c2cccnc2	0
CC(CS(=O)(=O)C)C(=O)N(C)c1sc([nH+]c1Cl)c2cnn(C)c2	0
CCN(C(=O)CCN(C)C(=O)N(C)C)c1cn(nc1Cl)c2cccnc2	0
Cc1cccc(OCC2=[NH+]CCN2C(=S)NCc3ccc(Cl)cc3)c1C	0
Fc1cncc(Br)c1C2OCc3cc(ccc23)C(F)(F)C(F)(F)F	0
CC(C#C)N(C(=O)OC(C)(C)C)c1sc(nc1C)c2cccnc2	0
CS(=O)c1cc2nc(sc2cc1C(F)(F)F)c3ccncc3	0
Fc1ccccc1c2nn(cc2CN3CCOCC3)c4ccc(Cl)c(Cl)c4	0
CN(CC(=O)N(C)c1sc(nc1Cl)c2cccnc2)S(=O)(=O)C	0
CN(C)c1cc2nc(sc2cc1C(F)(F)F)c3ccncc3	0
CSC(C)C(=S)N(CC#C)c1cn(nc1Cl)c2cccnc2	1
COC(=O)c1c(C)nn(C(=O)c2ccc(cc2)C(F)(F)F)c1c3cc(C)on3	0
FC(F)(F)CCSCCC(=O)N(Cc1ccccn1)c2cn(nc2Cl)c3cccnc3	0
CCOC(=O)n1nc(c2C(=O)c3ccccc3c12)C(C)(C)C	0
Cc1c[nH+]c(cc1NC(=O)C2CC2)c3cccnc3	0
CN(C(=O)c1cocc1)c2sc(nc2Cl)c3cccnc3	0
CCN(C(=O)CCSCC1CC1(F)F)c2sc(nc2Cl)c3cccnc3	0
Cc1nn(cc1C(=O)N2CCC(C2)c3ncc(Cl)cn3)c4cccnc4	0
CC1SCC(CS1)NC(=O)c2cccc(Cl)c2	0
CCN(C(=O)C(C)C)c1cn(nc1C)c2cccnc2	1
CN(C(=O)OC(C)(C)C)c1c[nH+]c(s1)c2cccnc2	0
CN(C)C(=O)c1cccc2[nH]c(nc12)c3cccnc3	0
Clc1cncc(OCC2CC[NH2+]2)c1	0
CNc1cc(ccn1)c2cccnc2	0
CN1CCN(CC1)C2Cc3cc(F)ccc3Sc4ccc(Cl)cc24	0
Cc1nn(cc1c2cccc(Cl)c2)c3cccnc3	0
FC(F)(F)c1ccncc1C(=O)NC(=[NH2+])c2ccsc2	0
CSc1cncc(Cl)c1C2CN(C(=O)O2)c3ccc(OC(F)(F)F)cc3	0
CCN(C(=O)c1c(F)cccc1F)c2sc(nc2Cl)c3cccnc3	0
COC(=O)CCC(=O)N(C)c1c[nH+]c(s1)c2cccnc2	0
C\C=N\N(C)c1nnc(s1)c2cccnc2	0
CO\N=C\c1cn(nc1C)c2cncc(F)c2	0
Cc1cc(Cl)ccc1[NH2+]C(=S)NCC[NH3+]	0
CON(C)C(=O)c1[nH+]c(NC(=O)c2cccnc2)cn1C	0
Cc1cc(C)c(CC2=[NH+]CCN2)c(C)c1	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=Nc2nc(OC(=O)C)c(s2)c3ccccc3)C	0
NC(=S)NC1=[NH+]CCN1Cc2ccc(Cl)nc2	1
CN(C(=O)CCC(F)(F)C(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
FC(F)(F)c1ccc2nc(sc2c1)c3cncnc3	0
CO\N=C(/C)\CN1CCc2nn(cc2C1=O)c3cccnc3	0
c1cnc(nc1)c2csc(n2)c3cccnc3	0
CCN(C(=O)CC\C(=N/O)\C)c1sc(nc1Cl)c2cccnc2	0
CSC(C)C(C)C(=O)N(C)c1cn(nc1Cl)c2cncc(F)c2	1
FC(=CCCOC(=O)c1ccc(cc1)S(=O)(=O)c2ccccc2)F	0
FC(F)(F)c1ccc(cn1)c2cc3sc(nc3cc2C(F)(F)F)c4ccncc4	0
Cc1nn(cc1n2ccc(CC(F)(F)F)n2)c3cccnc3	1
CC[NH2+]\C=C(/C(=O)Nc1snc(C)c1Cl)\c2ccc(Oc3ccc(cc3)C(F)(F)F)cc2	1
ClCCNC(=O)Nc1cn(nc1Cl)c2cccnc2	1
[O-][N+](=O)N=S1(=O)CCCC1c2ccc(nc2)C(F)(F)F	0
FC(F)(F)c1ccc(O\N=C\2/CCCc3nn(cc23)c4cccnc4)nc1	0
FC(=CCCOC(=O)c1ccc(Oc2ccc(cn2)C(F)(F)F)cc1)F	0
CCN(C(=O)C1CCN(CC1)C(=O)c2cccnc2)c3sc(nc3Cl)c4cccnc4	0
C[C-](C(=O)Nc1cn(nc1Cl)c2ccc(O)nc2)S(=O)(=O)C	0
CCO\N=C(/N)\N=S(=O)(C)C(C)c1ccc(nc1)C(F)(F)F	1
CC(C)c1ccc(F)cc1N2CS/C/2=N\N=C\c3ccc(cc3)c4ncn(n4)c5ccc(OC(F)(F)C(F)(F)F)cc5	0
CCN(C(=O)C1CCN(C1)c2cccc(n2)C(F)(F)F)c3cn(nc3Cl)c4cccnc4	0
O=C1N(CC2CC2)CCc3nn(cc13)c4cccnc4	0
Cc1cc(C)cc(CC([NH2+]C2=NCCCS2)c3cccs3)c1	0
C[NH+]1CCC(=C(c2ccccc2)c3cccs3)CC1	0
CSCCC(=O)N(C)c1nnc(s1)c2cnccc2C(F)(F)F	0
Fc1cccc(F)c1c2nsc(NC(=O)c3cccnc3C(F)(F)F)n2	0
CSc1cncc(F)c1c2cc(\C=C/CC(F)(F)F)ccn2	0
Nc1cc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(F)c(c4)C(F)(F)F)C3(Cl)Cl)ccc2Cl)c(F)c(F)c1F	0
C1CN(CS1)c2ccc(nn2)c3cccnc3	0
FC(F)(F)Sc1ccc2sc(nc2c1)c3ccncc3	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=Nc2nc(cs2)c3ccc(Cl)c(Cl)c3)C	0
CCc1cccc(CC)c1Cc2c[nH]c[nH+]2	0
Cc1cc(NC(=O)[C@H]2[C@H](c3ccc(F)c(Cl)c3)C2(Cl)Cl)cc(C(=O)Nc4ccc(F)cc4F)c1Cl	0
CCN(C(=O)CCSCC1COC1)c2cn(nc2Cl)c3cccnc3	0
C=Cc1ccc2sc(nc2c1)c3ccncc3	0
CSCC(C)C(=O)N(C(=O)OC(C)(C)C)c1sc([nH+]c1C)c2cncc(C)c2	0
Cc1nn(cc1c2cccc(F)n2)c3cccnc3	1
Cc1cc(nn1C)N(CC#C)C(=O)c2cccnc2	0
CCN(C(=O)C(C)CS(=O)C)c1cn(nc1C)c2cncc(F)c2	1
